geoid10,year,state_fips,state_usps,state_name,county_fips,county_name,metro_fips,metro_name,metro_type,in100,primary_ruca,c5_COI_nat,c5_COI_stt,c5_COI_met,r_COI_nat,r_COI_stt,r_COI_met,z_COI_nat,z_COI_stt,z_COI_met,c5_ED_nat,c5_ED_stt,c5_ED_met,r_ED_nat,r_ED_stt,r_ED_met,z_ED_nat,z_ED_stt,z_ED_met,c5_HE_nat,c5_HE_stt,c5_HE_met,r_HE_nat,r_HE_stt,r_HE_met,z_HE_nat,z_HE_stt,z_HE_met,c5_SE_nat,c5_SE_stt,c5_SE_met,r_SE_nat,r_SE_stt,r_SE_met,z_SE_nat,z_SE_stt,z_SE_met
25021400600,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,100,95,90,2.030898674,1.271522337,1.056896016,Very High,Very High,Very High,100,100,99,2.587920173,1.729014888,1.54321977,Very High,High,Low,96,65,40,1.054344534,0.521248662,0.21390911,Very High,Very High,Very High,99,91,86,2.033482799,1.259539501,1.079055103
25021400700,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,100,93,86,1.896801894,1.17694534,0.955977842,Very High,Very High,Very High,100,98,96,2.334627717,1.501424356,1.294998263,Very High,High,Moderate,99,70,43,1.187047801,0.589426962,0.25899347,Very High,Very High,Very High,98,90,84,1.892672942,1.194905395,1.025565036
25021400800,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,High,96,79,65,1.484094587,0.75443733,0.532565872,Very High,Very High,Very High,100,96,91,2.173851022,1.362864008,1.15547241,Very High,High,Moderate,99,68,42,1.223658676,0.55254151,0.246579786,Very High,High,Moderate,88,61,49,1.215569625,0.505957654,0.304399776
25021400900,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,Moderate,94,76,60,1.363339482,0.681834779,0.447156151,Very High,Very High,Very High,100,94,89,2.032991364,1.245568366,1.042073907,Very High,High,Low,97,67,36,1.113606061,0.547343025,0.158944604,Very High,Moderate,Moderate,85,57,46,1.100574523,0.439887956,0.237468999
25021401000,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,High,96,80,68,1.454701512,0.78242925,0.574278818,Very High,Very High,Very High,99,93,89,1.990093523,1.218288358,1.023404919,Very High,Very High,High,100,88,64,1.312469304,0.803993558,0.518744648,Very High,High,Moderate,89,64,51,1.230059954,0.559465035,0.365157071
25021401100,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,100,97,95,2.108094368,1.406169498,1.216510434,Very High,Very High,Very High,100,98,95,2.290667547,1.472932,1.278499986,Very High,Very High,High,99,89,75,1.27234073,0.823588712,0.644566441,Very High,Very High,Very High,100,96,95,2.2659223,1.550718978,1.382682979
25021401200,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,99,90,85,1.806284334,1.086086282,0.90232908,Very High,Very High,Very High,100,98,97,2.350393035,1.532218262,1.343854089,Very High,High,Moderate,96,64,53,1.049860415,0.512700222,0.391356261,Very High,Very High,High,97,84,76,1.752492778,1.027450128,0.845014109
25021402101,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Moderate,84,49,42,0.898840307,0.224059752,0.089202868,Very High,High,Moderate,87,64,57,1.009618801,0.349383657,0.220356155,High,Very Low,Very Low,79,15,14,0.736827781,-0.363953219,-0.308795008,High,Moderate,Moderate,79,51,42,0.887324658,0.322085366,0.152944109
25021402102,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Low,Low,73,38,31,0.608575542,-0.051095743,-0.194840743,Very High,High,Moderate,85,61,54,0.915260531,0.26867815,0.139177006,Moderate,Very Low,Very Low,57,9,7,0.421493495,-0.632220663,-0.612079165,High,Low,Low,66,36,30,0.511918174,-0.037687084,-0.227153418
25021402200,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Moderate,Low,79,45,38,0.77575969,0.142215065,0.017066082,Very High,Moderate,Moderate,84,59,52,0.894636263,0.241613592,0.099245227,High,Very Low,Very Low,79,19,18,0.735586173,-0.263272838,-0.203744727,High,Moderate,Low,74,46,38,0.735810155,0.223475802,0.062914276
25021402300,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,High,92,72,63,1.236436696,0.626913505,0.502370009,Very High,High,High,92,73,66,1.279880298,0.584475435,0.447974127,Very High,High,High,99,71,72,1.218762259,0.599390529,0.606692936,Very High,High,Moderate,89,69,59,1.223549809,0.662827602,0.510368898
25021402400,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Moderate,87,60,50,1.005574762,0.394211644,0.263814598,Very High,High,High,90,71,64,1.178238979,0.49518924,0.362568157,Very High,Moderate,Moderate,95,45,44,1.045415473,0.261381061,0.276228756,High,Moderate,Moderate,80,54,44,0.90915481,0.383931306,0.219286209
25021402500,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,Moderate,92,71,58,1.235233072,0.591468069,0.404865018,Very High,High,High,90,70,63,1.158067848,0.473107286,0.338494249,Very High,High,Moderate,90,69,50,0.911062238,0.561397431,0.36014392,Very High,High,Moderate,91,69,57,1.375456301,0.673716515,0.471755462
25021403100,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,99,91,85,1.764358166,1.098270711,0.935679224,Very High,Very High,Very High,99,94,91,2.003614437,1.255539816,1.11111071,Very High,Moderate,Moderate,90,56,44,0.917843374,0.412000225,0.280103477,Very High,Very High,Very High,98,90,86,1.91446326,1.234966832,1.081671609
25021403300,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,100,95,92,1.968673459,1.284655585,1.113969024,Very High,Very High,Very High,100,99,98,2.379059474,1.580758345,1.428505115,Very High,High,High,92,78,65,0.963856861,0.664140329,0.529867336,Very High,Very High,Very High,99,93,89,2.066525547,1.323034616,1.148127231
25021403400,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,99,92,88,1.828701182,1.150921426,0.982814041,Very High,Very High,Very High,100,97,95,2.187785469,1.426181452,1.256658349,Very High,High,High,96,78,70,1.06888215,0.664398741,0.576762998,Very High,Very High,Very High,98,89,82,1.881577692,1.161554626,0.981183686
25021403500,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,High,97,83,75,1.521652056,0.880565886,0.732042418,Very High,Very High,Very High,99,93,89,1.953291246,1.201862002,1.039018943,Very High,High,High,98,71,67,1.143603147,0.592526178,0.54899811,Very High,High,High,92,76,67,1.427335795,0.807745443,0.643651434
25021404100,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,99,93,89,1.830381561,1.165904813,1.006883744,Very High,Very High,Very High,100,99,97,2.319629926,1.587587193,1.405889609,Very High,Very High,Very High,100,96,93,1.299912582,0.941913811,0.903219131,Very High,Very High,High,97,84,76,1.754814703,1.026969212,0.845304999
25021404201,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,100,100,99,2.193464408,1.588557322,1.437927395,Very High,Very High,Very High,100,100,100,2.488588986,1.775368522,1.591811237,Very High,Very High,High,96,88,77,1.072219071,0.795996901,0.663416055,Very High,Very High,Very High,100,99,99,2.38315101,1.742480876,1.63387343
25021404202,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,100,97,94,2.069543465,1.381976283,1.186611746,Very High,Very High,Very High,100,100,100,2.498366242,1.778586177,1.581561219,Very High,Very High,High,95,81,68,1.028185252,0.702252136,0.561363098,Very High,Very High,Very High,99,94,90,2.165008011,1.389659403,1.194279884
25021404301,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,100,99,98,2.168774139,1.517767319,1.334122134,Very High,Very High,Very High,100,100,100,2.633529665,1.880252601,1.689463159,Very High,High,High,92,75,64,0.960495829,0.630548712,0.515051395,Very High,Very High,Very High,100,97,96,2.29647981,1.605115473,1.43004541
25021404302,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,99,91,86,1.821922949,1.112418896,0.947205026,Very High,Very High,Very High,100,100,99,2.449841027,1.727870801,1.532592315,Very High,Low,Low,82,30,26,0.775399566,-0.022034462,-0.023714083,Very High,Very High,Very High,97,87,82,1.809529848,1.127411285,0.960275424
25021404400,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,100,94,90,1.918782003,1.234131317,1.041313553,Very High,Very High,Very High,100,99,98,2.321022096,1.629236602,1.424057308,Very High,High,Moderate,94,69,59,1.01230505,0.570760098,0.457884418,Very High,Very High,Very High,98,91,85,1.992143629,1.242593009,1.050211246
25021405100,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,100,98,97,2.047932864,1.454883795,1.279521048,Very High,Very High,Very High,100,98,97,2.335775082,1.569655242,1.388527026,Very High,High,High,85,73,61,0.833459779,0.616439704,0.481550644,Very High,Very High,Very High,100,98,97,2.274796834,1.662969222,1.510470182
25021406101,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,High,96,83,75,1.476437065,0.885743798,0.73350752,Very High,Very High,Very High,97,88,83,1.69802329,1.016472769,0.89386001,Very High,High,Moderate,82,67,55,0.77870036,0.541589343,0.419847542,Very High,Very High,High,95,81,73,1.584323713,0.936651732,0.771813446
25021406102,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,97,87,81,1.576072907,0.985359612,0.836749349,Very High,Very High,Very High,96,86,81,1.59926498,0.933790274,0.810473829,Very High,High,High,86,71,61,0.845528745,0.598191665,0.487949777,Very High,Very High,Very High,97,88,83,1.802621733,1.150883569,0.996193472
25021407100,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,Moderate,88,64,55,1.047727288,0.473319013,0.363721566,Very High,High,Moderate,85,62,56,0.911288846,0.303731219,0.199755857,Very High,Moderate,Moderate,90,52,57,0.909019392,0.351470969,0.434544258,Very High,High,Moderate,87,66,56,1.173648617,0.608367613,0.449748545
25021408101,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,High,95,82,75,1.395960295,0.834468551,0.726185373,Very High,Very High,High,96,84,79,1.531712178,0.870158141,0.768854001,Very High,Very High,Very High,95,81,82,1.020381014,0.706706905,0.730087591,Very High,High,High,93,79,71,1.446248281,0.867255663,0.719891227
25021408102,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,Moderate,90,69,58,1.136593987,0.553902022,0.407389576,Very High,High,High,92,77,70,1.297934176,0.654089266,0.542772731,High,Low,Low,62,33,23,0.496217048,0.04712658,-0.081480472,Very High,High,Moderate,89,69,60,1.247926765,0.666794723,0.515771653
25021409101,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,High,90,70,61,1.156943788,0.578702514,0.457509412,Very High,High,High,90,72,65,1.18230323,0.56526791,0.437616961,Very High,High,High,91,70,67,0.935966857,0.579751102,0.548183877,Very High,High,Moderate,89,66,57,1.22485544,0.601530187,0.459429535
25021409102,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,High,97,86,80,1.589182383,0.963243075,0.818529751,Very High,Very High,Very High,98,90,84,1.817422187,1.077414758,0.922944388,Very High,Moderate,Moderate,84,53,48,0.804342617,0.364915572,0.335296726,Very High,Very High,Very High,96,87,81,1.716362763,1.093039921,0.939495847
25021410100,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,Moderate,88,65,56,1.066233624,0.487386125,0.369760483,Very High,High,High,92,77,69,1.25613316,0.65763614,0.535869646,Very High,Moderate,Moderate,90,45,45,0.914347406,0.244191845,0.294620846,Very High,Moderate,Moderate,83,60,50,1.02070114,0.480576093,0.315456791
25021410300,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,High,93,73,65,1.258975504,0.648580459,0.529232797,Very High,High,High,93,78,71,1.314479705,0.698756483,0.58066042,High,Low,Low,77,29,26,0.70088983,-0.042471502,-0.010559415,Very High,High,High,92,78,70,1.412669023,0.846222288,0.700017479
25021410400,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Moderate,83,52,44,0.872244269,0.265338761,0.143064333,Very High,High,High,90,72,66,1.16101899,0.570725898,0.456116132,Very High,Low,Low,87,34,31,0.855955968,0.054029636,0.08346865,High,Moderate,Low,74,44,36,0.737335387,0.17483495,0.002878771
25021411100,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,Moderate,90,66,57,1.114470284,0.50509764,0.386435661,Very High,High,High,94,80,76,1.373315764,0.755516244,0.677643393,Very High,Moderate,Low,85,45,40,0.827985071,0.257771969,0.226830067,Very High,Moderate,Moderate,85,59,48,1.082993259,0.472372583,0.30159408
25021411200,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,Moderate,87,61,54,1.014191713,0.433387807,0.335583725,Very High,Very High,High,94,83,78,1.412099743,0.823320649,0.722970947,Very High,Moderate,Moderate,92,43,44,0.952841225,0.195781273,0.280814769,High,Moderate,Moderate,78,51,42,0.840515276,0.323330604,0.163340622
25021411301,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,High,94,80,73,1.355001672,0.789276974,0.66580359,Very High,Very High,Very High,96,86,82,1.578430738,0.948545098,0.839504921,Very High,Very High,High,94,81,79,1.015383931,0.700186851,0.687526903,Very High,High,High,91,73,63,1.355924408,0.754974943,0.58483983
25021411302,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,Moderate,89,62,54,1.094998177,0.445106725,0.348336855,Very High,High,High,90,72,67,1.156246102,0.569387471,0.495783391,High,Low,Low,80,22,26,0.743385094,-0.191366426,-0.021305419,Very High,High,Moderate,88,65,54,1.184199551,0.583264607,0.408446681
25021412100,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,99,91,88,1.765244245,1.120209218,0.991183424,Very High,Very High,Very High,100,99,98,2.343743265,1.614425496,1.470901811,Very High,High,High,98,73,74,1.127262588,0.611397933,0.631146347,Very High,Very High,High,96,84,77,1.6690434,1.023401522,0.8651565
25021412200,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,100,96,94,1.947879583,1.332816737,1.180336052,Very High,Very High,Very High,100,98,96,2.187310189,1.476312938,1.330336667,Very High,Very High,Very High,99,99,97,1.253632219,1.069457273,0.981364689,Very High,Very High,Very High,99,93,90,2.04312795,1.35548431,1.187254659
25021412300,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,98,89,85,1.687022866,1.050687066,0.90999804,Very High,Very High,Very High,100,96,95,2.076798063,1.390917159,1.245754313,Very High,High,High,99,76,71,1.186646125,0.648020483,0.595543258,Very High,Very High,High,95,84,76,1.646195533,1.005531659,0.850033382
25021413100,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Moderate,83,48,42,0.862952316,0.200135728,0.090217593,Very High,High,High,89,69,62,1.094817814,0.439136069,0.319046985,Very High,Low,Low,84,24,24,0.815507808,-0.151385155,-0.056796622,High,Moderate,Low,75,45,37,0.7719217,0.197837882,0.03231203
25021413200,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Moderate,Low,76,41,34,0.663400755,0.057654241,-0.074456932,Very High,Moderate,Moderate,84,60,54,0.883443653,0.261950919,0.144810967,Very High,Low,Low,84,32,27,0.815072474,0.014525231,0.000176648,High,Low,Low,66,38,31,0.518392955,-0.015116322,-0.199807943
25021413300,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Moderate,83,54,46,0.890722919,0.306851672,0.187608688,Very High,High,Moderate,86,62,56,0.95323825,0.309649028,0.182968266,Very High,Moderate,Moderate,93,45,44,0.974677251,0.25824038,0.284602759,High,Moderate,Moderate,78,52,43,0.858179153,0.348001592,0.187841327
25021413401,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Moderate,82,51,43,0.859981266,0.246460531,0.129641376,Very High,High,High,90,70,64,1.146101898,0.479790787,0.358332609,Very High,Low,Low,91,40,38,0.940711425,0.157862865,0.194729649,High,Moderate,Low,73,44,36,0.702393966,0.173782661,0.00319298
25021413402,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Moderate,83,49,41,0.891805281,0.219122772,0.076380353,Very High,High,High,90,70,64,1.149934242,0.486506653,0.36560679,High,Very Low,Very Low,70,20,15,0.602457717,-0.232242691,-0.266597746,High,Moderate,Low,78,47,38,0.859234322,0.238033335,0.057667785
25021413500,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Low,Low,73,36,30,0.611200372,-0.085642281,-0.210747512,Very High,Moderate,Moderate,84,60,53,0.885889754,0.254829141,0.131648862,Moderate,Very Low,Very Low,58,5,5,0.430120509,-0.881334742,-0.75822267,High,Low,Low,67,38,31,0.533301484,-0.010636645,-0.193782704
25021414100,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,98,88,82,1.670865811,1.020784665,0.864528665,Very High,Very High,Very High,99,94,91,1.962156353,1.245296307,1.111413287,Very High,Moderate,Moderate,88,59,47,0.879837391,0.448588571,0.324214658,Very High,Very High,Very High,97,86,81,1.767694241,1.09162645,0.930173734
25021414200,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,Very High,100,94,91,1.906214033,1.217876176,1.084457937,Very High,Very High,Very High,100,96,94,2.148329353,1.385050069,1.240257983,Very High,High,High,95,61,62,1.04229957,0.466299209,0.499132941,Very High,Very High,Very High,99,93,91,2.048443848,1.363140936,1.208741461
25021414300,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,High,95,81,73,1.431953982,0.813113407,0.664340544,Very High,Very High,Very High,99,93,91,1.94054201,1.22031463,1.085380939,Very High,High,Moderate,90,62,52,0.912149221,0.47536017,0.379462326,Very High,High,High,91,71,61,1.333147501,0.715442303,0.546271713
25021415101,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,Moderate,87,61,53,1.031839893,0.431554826,0.322103304,Very High,High,High,90,72,66,1.165914694,0.545399836,0.450708354,Very High,Moderate,High,97,60,64,1.124925576,0.455547328,0.515592078,Very High,Moderate,Moderate,81,54,44,0.948875548,0.377459955,0.207021948
25021415102,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Moderate,88,60,52,1.033722909,0.408805494,0.291895703,Very High,Very High,High,94,81,76,1.414175051,0.772121115,0.689482079,Very High,Low,Low,81,27,24,0.7640823,-0.071001526,-0.04804442,High,Moderate,Moderate,80,53,44,0.922261553,0.363023124,0.196985748
25021415200,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,Moderate,89,65,54,1.088409064,0.499768677,0.352732749,Very High,Very High,High,95,83,78,1.456430929,0.832342151,0.724165816,Very High,Moderate,Low,86,47,37,0.846511829,0.271089919,0.188742312,Very High,Moderate,Moderate,82,55,44,0.976265254,0.400149931,0.215702082
25021415300,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,High,96,83,75,1.481503501,0.88017666,0.737010129,Very High,Very High,Very High,96,86,81,1.608922601,0.947185302,0.813449952,Very High,High,Moderate,93,63,53,0.968359452,0.49290859,0.395858674,Very High,Very High,High,95,82,76,1.582374349,0.975266001,0.829157363
25021416101,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,High,97,85,78,1.582763289,0.920401782,0.785397142,Very High,Very High,Very High,99,93,90,1.980215018,1.210581111,1.053444685,Very High,High,High,97,69,70,1.122504529,0.562110433,0.580284538,Very High,High,High,94,79,70,1.519281065,0.87651791,0.714489081
25021416102,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,High,95,76,67,1.381352993,0.701201258,0.559881996,Very High,Very High,Very High,99,90,83,1.839567331,1.077425914,0.906844582,Very High,Moderate,Moderate,89,52,55,0.901866596,0.357036525,0.408247071,Very High,High,Moderate,90,66,55,1.298063463,0.62162905,0.432736859
25021416200,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,Moderate,91,69,59,1.197240959,0.556406041,0.425689213,Very High,Very High,Very High,97,87,82,1.691465404,0.976492194,0.830374858,Very High,Low,Low,84,34,30,0.804551802,0.063412245,0.063119387,Very High,High,Moderate,85,61,51,1.075718014,0.501869284,0.342393844
25021416300,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,High,92,72,61,1.256576455,0.615515916,0.467255724,Very High,Very High,Very High,98,88,83,1.751868959,1.034635588,0.896715761,Very High,Moderate,Low,88,44,37,0.869052115,0.231346409,0.169921829,Very High,High,Moderate,86,61,51,1.124201692,0.518997629,0.34313893
25021416400,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Very High,High,96,83,75,1.486018019,0.86293461,0.722207006,Very High,Very High,High,95,82,75,1.500098631,0.807265679,0.661312145,Very High,High,High,99,72,67,1.1794245,0.606515814,0.557222972,Very High,Very High,High,95,83,76,1.58703419,0.980875953,0.833041572
25021417100,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,Moderate,Moderate,84,50,42,0.901046642,0.237782436,0.101684741,Very High,High,High,88,69,63,1.061299621,0.461831201,0.331491817,Very High,Low,Low,91,26,24,0.942374325,-0.081987922,-0.061924541,High,Moderate,Low,77,45,37,0.808746055,0.209380844,0.035697636
25021417200,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,High,Low,Low,70,33,27,0.523915242,-0.152767846,-0.299187473,High,Moderate,Moderate,76,52,45,0.605560226,0.071661994,-0.060670181,Very High,Low,Low,96,30,27,1.07301893,-0.021538522,0.004070529,Moderate,Low,Low,59,28,22,0.332870354,-0.308713644,-0.517407598
25021417300,2012,25,MA,Massachusetts,25021,"Norfolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,1,1,Very High,High,High,94,75,62,1.314523442,0.673659401,0.472448933,Very High,High,High,91,76,68,1.247787238,0.634469006,0.50961348,Very High,Moderate,Low,88,43,23,0.871756163,0.211036144,-0.087586673,Very High,High,High,93,77,66,1.476514174,0.828071259,0.634905964
